Kachelname;Aufnahmedatum_DGM;Aufnahmedatum_bDOM;Koordinatenursprung_Rechts;Koordinatenursprung_Hoch;Aufloesung_cm
ndom50_32381_5661_1_nw_2019;2015-03-12;2019-04-16;381000;5661000;50
ndom50_32381_5662_1_nw_2019;2015-01-19;2019-04-16;381000;5662000;50
ndom50_32381_5663_1_nw_2019;2015-01-19;2019-04-16;381000;5663000;50
ndom50_32381_5664_1_nw_2019;2015-01-19;2019-04-16;381000;5664000;50
ndom50_32381_5665_1_nw_2019;2015-03-03;2019-04-16;381000;5665000;50
ndom50_32381_5666_1_nw_2019;2015-03-05;2019-04-16;381000;5666000;50
ndom50_32381_5667_1_nw_2019;2015-03-05;2019-04-16;381000;5667000;50
ndom50_32381_5668_1_nw_2019;2015-03-06;2019-04-16;381000;5668000;50
ndom50_32381_5669_1_nw_2019;2015-03-12;2019-04-16;381000;5669000;50
ndom50_32381_5670_1_nw_2019;2015-03-12;2019-04-16;381000;5670000;50
ndom50_32381_5671_1_nw_2019;2015-03-12;2019-04-16;381000;5671000;50
ndom50_32381_5672_1_nw_2019;2015-03-13;2019-04-16;381000;5672000;50
ndom50_32381_5673_1_nw_2019;2015-03-13;2019-04-16;381000;5673000;50
ndom50_32381_5674_1_nw_2019;2015-03-13;2019-04-16;381000;5674000;50
ndom50_32381_5675_1_nw_2019;2015-03-07;2019-04-16;381000;5675000;50
ndom50_32381_5676_1_nw_2019;2015-03-07;2019-04-16;381000;5676000;50
ndom50_32381_5677_1_nw_2019;2015-03-07;2019-04-16;381000;5677000;50
ndom50_32381_5678_1_nw_2019;2018-03-10;2019-04-16;381000;5678000;50
ndom50_32381_5679_1_nw_2019;2018-03-10;2019-04-16;381000;5679000;50
ndom50_32381_5680_1_nw_2018;2018-02-18;2018-06-29;381000;5680000;50
ndom50_32381_5681_1_nw_2018;2018-02-18;2018-06-29;381000;5681000;50
ndom50_32381_5682_1_nw_2018;2018-02-18;2018-06-29;381000;5682000;50
ndom50_32381_5683_1_nw_2018;2018-02-18;2018-06-29;381000;5683000;50
ndom50_32381_5684_1_nw_2018;2018-02-18;2018-06-29;381000;5684000;50
ndom50_32381_5685_1_nw_2018;2018-02-18;2018-06-29;381000;5685000;50
ndom50_32381_5686_1_nw_2018;2018-02-18;2018-08-06;381000;5686000;50
ndom50_32381_5687_1_nw_2018;2018-02-18;2018-08-06;381000;5687000;50
ndom50_32381_5688_1_nw_2018;2018-02-18;2018-08-06;381000;5688000;50
ndom50_32381_5689_1_nw_2018;2018-02-18;2018-08-06;381000;5689000;50
ndom50_32381_5690_1_nw_2018;2018-02-18;2018-08-06;381000;5690000;50
ndom50_32381_5691_1_nw_2018;2018-02-17;2018-08-06;381000;5691000;50
ndom50_32381_5692_1_nw_2018;2018-02-17;2018-08-06;381000;5692000;50
ndom50_32381_5693_1_nw_2018;2018-02-17;2018-08-06;381000;5693000;50
ndom50_32381_5694_1_nw_2018;2018-02-17;2018-08-06;381000;5694000;50
ndom50_32381_5695_1_nw_2018;2018-02-17;2018-08-06;381000;5695000;50
ndom50_32381_5696_1_nw_2018;2018-02-17;2018-08-06;381000;5696000;50
ndom50_32381_5697_1_nw_2018;2018-02-17;2018-08-06;381000;5697000;50
ndom50_32381_5698_1_nw_2018;2018-02-17;2018-08-06;381000;5698000;50
ndom50_32381_5699_1_nw_2018;2018-02-16;2018-08-06;381000;5699000;50
ndom50_32381_5700_1_nw_2018;2018-02-16;2018-08-06;381000;5700000;50
ndom50_32381_5701_1_nw_2018;2018-02-16;2018-08-06;381000;5701000;50
ndom50_32381_5702_1_nw_2018;2018-02-16;2018-08-06;381000;5702000;50
ndom50_32381_5703_1_nw_2018;2018-02-16;2018-08-06;381000;5703000;50
ndom50_32381_5704_1_nw_2018;2018-02-14;2018-08-06;381000;5704000;50
ndom50_32381_5705_1_nw_2018;2018-02-14;2018-08-06;381000;5705000;50
ndom50_32381_5706_1_nw_2018;2018-02-14;2018-08-06;381000;5706000;50
ndom50_32381_5707_1_nw_2018;2018-02-14;2018-08-06;381000;5707000;50
ndom50_32381_5708_1_nw_2018;2018-02-14;2018-08-06;381000;5708000;50
ndom50_32381_5709_1_nw_2018;2018-02-14;2018-08-06;381000;5709000;50
ndom50_32381_5710_1_nw_2018;2018-02-14;2018-08-06;381000;5710000;50
ndom50_32381_5711_1_nw_2018;2018-02-14;2018-08-06;381000;5711000;50
ndom50_32381_5712_1_nw_2018;2018-02-14;2018-08-06;381000;5712000;50
ndom50_32381_5713_1_nw_2018;2018-02-14;2018-08-06;381000;5713000;50
ndom50_32381_5714_1_nw_2018;2013-12-21;2018-08-06;381000;5714000;50
ndom50_32381_5715_1_nw_2018;2013-12-21;2018-08-06;381000;5715000;50
ndom50_32381_5716_1_nw_2018;2013-12-21;2018-07-27;381000;5716000;50
ndom50_32381_5717_1_nw_2018;2013-12-21;2018-07-27;381000;5717000;50
ndom50_32381_5718_1_nw_2018;2013-12-21;2018-07-27;381000;5718000;50
ndom50_32381_5719_1_nw_2018;2013-12-20;2018-07-27;381000;5719000;50
ndom50_32381_5720_1_nw_2018;2013-12-20;2018-07-27;381000;5720000;50
ndom50_32381_5721_1_nw_2018;2013-12-20;2018-07-27;381000;5721000;50
ndom50_32381_5722_1_nw_2018;2013-12-20;2018-07-27;381000;5722000;50
ndom50_32381_5723_1_nw_2018;2013-12-20;2018-07-27;381000;5723000;50
ndom50_32381_5724_1_nw_2018;2013-12-17;2018-07-27;381000;5724000;50
ndom50_32381_5725_1_nw_2018;2013-12-17;2018-07-27;381000;5725000;50
ndom50_32381_5726_1_nw_2018;2013-12-17;2018-07-27;381000;5726000;50
ndom50_32381_5727_1_nw_2018;2013-12-17;2018-07-27;381000;5727000;50
ndom50_32381_5728_1_nw_2018;2013-12-17;2018-07-01;381000;5728000;50
ndom50_32381_5729_1_nw_2018;2013-12-13;2018-07-01;381000;5729000;50
ndom50_32381_5730_1_nw_2018;2013-12-13;2018-07-01;381000;5730000;50
ndom50_32381_5731_1_nw_2018;2013-12-13;2018-07-01;381000;5731000;50
ndom50_32381_5732_1_nw_2018;2013-12-13;2018-07-01;381000;5732000;50
ndom50_32381_5733_1_nw_2018;2013-12-03;2018-07-01;381000;5733000;50
ndom50_32381_5734_1_nw_2018;2013-12-03;2018-07-01;381000;5734000;50
ndom50_32381_5735_1_nw_2018;2013-12-03;2018-07-01;381000;5735000;50
ndom50_32381_5736_1_nw_2018;2013-12-02;2018-07-01;381000;5736000;50
ndom50_32381_5737_1_nw_2018;2013-12-02;2018-07-01;381000;5737000;50
ndom50_32381_5738_1_nw_2018;2013-12-02;2018-04-07;381000;5738000;50
ndom50_32381_5739_1_nw_2018;2013-12-02;2018-04-07;381000;5739000;50
ndom50_32381_5740_1_nw_2018;2018-12-04;2018-04-07;381000;5740000;50
ndom50_32381_5741_1_nw_2018;2018-12-04;2018-04-07;381000;5741000;50
ndom50_32381_5742_1_nw_2018;2018-12-04;2018-04-07;381000;5742000;50
ndom50_32381_5743_1_nw_2018;2018-12-04;2018-04-07;381000;5743000;50
ndom50_32381_5744_1_nw_2018;2018-12-04;2018-04-07;381000;5744000;50
ndom50_32381_5745_1_nw_2018;2018-12-04;2018-04-07;381000;5745000;50
ndom50_32381_5746_1_nw_2018;2018-12-04;2018-03-19;381000;5746000;50
ndom50_32381_5747_1_nw_2018;2018-12-04;2018-03-19;381000;5747000;50
ndom50_32381_5748_1_nw_2018;2018-12-05;2018-03-19;381000;5748000;50
ndom50_32381_5749_1_nw_2018;2018-12-05;2018-03-19;381000;5749000;50
ndom50_32381_5750_1_nw_2018;2018-12-05;2018-03-19;381000;5750000;50
ndom50_32381_5751_1_nw_2018;2018-12-05;2018-03-19;381000;5751000;50
ndom50_32381_5752_1_nw_2018;2018-12-05;2018-03-15;381000;5752000;50
ndom50_32381_5753_1_nw_2018;2018-12-05;2018-03-15;381000;5753000;50
ndom50_32381_5754_1_nw_2018;2018-12-05;2018-03-15;381000;5754000;50
ndom50_32381_5755_1_nw_2018;2018-12-05;2018-03-15;381000;5755000;50
ndom50_32381_5756_1_nw_2018;2018-12-05;2018-03-15;381000;5756000;50
ndom50_32381_5757_1_nw_2018;2018-12-05;2018-03-15;381000;5757000;50
ndom50_32381_5758_1_nw_2018;2019-01-18;2018-03-15;381000;5758000;50
ndom50_32381_5759_1_nw_2018;2019-01-18;2018-03-15;381000;5759000;50
ndom50_32381_5760_1_nw_2018;2019-01-18;2018-03-15;381000;5760000;50
ndom50_32381_5761_1_nw_2018;2019-01-18;2018-03-15;381000;5761000;50
ndom50_32381_5762_1_nw_2018;2019-01-18;2018-03-15;381000;5762000;50
ndom50_32381_5763_1_nw_2018;2019-01-18;2018-03-15;381000;5763000;50
ndom50_32381_5764_1_nw_2019;2019-01-18;2019-06-02;381000;5764000;50
ndom50_32381_5765_1_nw_2019;2019-01-19;2019-06-02;381000;5765000;50
ndom50_32381_5766_1_nw_2019;2019-02-23;2019-06-02;381000;5766000;50
ndom50_32381_5767_1_nw_2019;2019-02-18;2019-06-02;381000;5767000;50
ndom50_32381_5768_1_nw_2019;2019-02-18;2019-06-02;381000;5768000;50
ndom50_32381_5769_1_nw_2019;2019-02-18;2019-06-02;381000;5769000;50
ndom50_32381_5770_1_nw_2019;2019-02-18;2019-06-02;381000;5770000;50
ndom50_32381_5771_1_nw_2019;2019-02-18;2019-06-02;381000;5771000;50
ndom50_32381_5772_1_nw_2019;2019-02-18;2019-06-02;381000;5772000;50
ndom50_32381_5773_1_nw_2019;2019-02-18;2019-06-02;381000;5773000;50
ndom50_32381_5774_1_nw_2019;2019-02-17;2019-06-02;381000;5774000;50
ndom50_32381_5775_1_nw_2019;2019-02-17;2019-06-02;381000;5775000;50
ndom50_32381_5776_1_nw_2019;2019-02-23;2019-06-02;381000;5776000;50
ndom50_32381_5777_1_nw_2019;2019-02-28;2019-06-02;381000;5777000;50
ndom50_32381_5778_1_nw_2019;2019-02-28;2019-06-22;381000;5778000;50
ndom50_32381_5779_1_nw_2019;2019-02-28;2019-06-22;381000;5779000;50
ndom50_32381_5780_1_nw_2019;2019-02-17;2019-06-22;381000;5780000;50
ndom50_32381_5781_1_nw_2019;2019-02-17;2019-06-22;381000;5781000;50
ndom50_32381_5782_1_nw_2019;2019-02-16;2019-06-22;381000;5782000;50
ndom50_32381_5783_1_nw_2019;2019-02-16;2019-06-22;381000;5783000;50
ndom50_32381_5784_1_nw_2019;2019-02-16;2019-06-17;381000;5784000;50
ndom50_32381_5785_1_nw_2019;2019-02-16;2019-06-17;381000;5785000;50
ndom50_32381_5786_1_nw_2019;2019-02-16;2019-06-17;381000;5786000;50
ndom50_32381_5787_1_nw_2019;2019-02-16;2019-06-17;381000;5787000;50
ndom50_32381_5788_1_nw_2019;2019-02-16;2019-06-17;381000;5788000;50
ndom50_32381_5789_1_nw_2019;2019-02-16;2019-06-17;381000;5789000;50
ndom50_32381_5790_1_nw_2019;2019-02-16;2019-06-17;381000;5790000;50
ndom50_32381_5791_1_nw_2019;2019-02-15;2019-06-17;381000;5791000;50
ndom50_32382_5610_1_nw_2019;2015-12-17;2019-02-26;382000;5610000;50
ndom50_32382_5611_1_nw_2019;2015-12-19;2019-02-26;382000;5611000;50
ndom50_32382_5612_1_nw_2019;2015-12-19;2019-02-25;382000;5612000;50
ndom50_32382_5613_1_nw_2019;2016-04-02;2019-02-25;382000;5613000;50
ndom50_32382_5614_1_nw_2019;2016-04-02;2019-02-25;382000;5614000;50
ndom50_32382_5615_1_nw_2019;2016-04-02;2019-02-25;382000;5615000;50
ndom50_32382_5616_1_nw_2019;2016-04-09;2019-02-25;382000;5616000;50
ndom50_32382_5617_1_nw_2019;2016-04-09;2019-02-25;382000;5617000;50
ndom50_32382_5618_1_nw_2019;2016-04-09;2019-02-25;382000;5618000;50
ndom50_32382_5619_1_nw_2019;2016-04-09;2019-02-25;382000;5619000;50
ndom50_32382_5620_1_nw_2019;2016-04-09;2019-02-23;382000;5620000;50
ndom50_32382_5621_1_nw_2019;2016-04-09;2019-02-23;382000;5621000;50
ndom50_32382_5622_1_nw_2019;2016-04-09;2019-02-23;382000;5622000;50
ndom50_32382_5623_1_nw_2019;2016-04-02;2019-02-23;382000;5623000;50
ndom50_32382_5624_1_nw_2019;2016-04-02;2019-02-23;382000;5624000;50
ndom50_32382_5625_1_nw_2019;2016-04-02;2019-02-23;382000;5625000;50
ndom50_32382_5626_1_nw_2019;2016-04-02;2019-02-23;382000;5626000;50
ndom50_32382_5627_1_nw_2019;2016-04-02;2019-02-23;382000;5627000;50
ndom50_32382_5628_1_nw_2019;2016-04-02;2019-02-23;382000;5628000;50
ndom50_32382_5629_1_nw_2019;2016-04-02;2019-02-23;382000;5629000;50
ndom50_32382_5630_1_nw_2019;2016-04-02;2019-02-23;382000;5630000;50
ndom50_32382_5631_1_nw_2019;2016-04-02;2019-02-23;382000;5631000;50
ndom50_32382_5632_1_nw_2019;2016-04-02;2019-02-23;382000;5632000;50
ndom50_32382_5633_1_nw_2019;2016-04-02;2019-02-23;382000;5633000;50
ndom50_32382_5634_1_nw_2019;2016-02-18;2019-02-23;382000;5634000;50
ndom50_32382_5635_1_nw_2019;2016-02-18;2019-02-23;382000;5635000;50
ndom50_32382_5636_1_nw_2019;2016-02-18;2019-02-23;382000;5636000;50
ndom50_32382_5637_1_nw_2019;2016-02-18;2019-02-23;382000;5637000;50
ndom50_32382_5638_1_nw_2019;2016-02-18;2019-02-23;382000;5638000;50
ndom50_32382_5639_1_nw_2019;2016-02-18;2019-02-23;382000;5639000;50
ndom50_32382_5640_1_nw_2019;2015-02-13;2019-02-23;382000;5640000;50
ndom50_32382_5641_1_nw_2019;2015-03-06;2019-02-23;382000;5641000;50
ndom50_32382_5642_1_nw_2019;2015-03-06;2019-02-23;382000;5642000;50
ndom50_32382_5643_1_nw_2019;2015-03-06;2019-02-23;382000;5643000;50
ndom50_32382_5644_1_nw_2019;2015-03-06;2019-04-20;382000;5644000;50
ndom50_32382_5645_1_nw_2019;2015-03-07;2019-04-20;382000;5645000;50
ndom50_32382_5646_1_nw_2019;2015-03-07;2019-04-20;382000;5646000;50
ndom50_32382_5647_1_nw_2019;2015-03-07;2019-04-20;382000;5647000;50
ndom50_32382_5648_1_nw_2019;2015-03-07;2019-04-19;382000;5648000;50
ndom50_32382_5649_1_nw_2019;2015-03-07;2019-04-19;382000;5649000;50
ndom50_32382_5650_1_nw_2019;2017-03-27;2019-04-19;382000;5650000;50
ndom50_32382_5651_1_nw_2019;2017-03-27;2019-04-19;382000;5651000;50
ndom50_32382_5652_1_nw_2019;2017-03-27;2019-04-19;382000;5652000;50
ndom50_32382_5653_1_nw_2019;2017-03-27;2019-04-19;382000;5653000;50
ndom50_32382_5654_1_nw_2019;2015-03-08;2019-04-16;382000;5654000;50
ndom50_32382_5655_1_nw_2019;2015-03-11;2019-04-16;382000;5655000;50
ndom50_32382_5656_1_nw_2019;2015-03-11;2019-04-16;382000;5656000;50
ndom50_32382_5657_1_nw_2019;2015-03-11;2019-04-16;382000;5657000;50
ndom50_32382_5658_1_nw_2019;2015-03-12;2019-04-16;382000;5658000;50
ndom50_32382_5659_1_nw_2019;2015-03-12;2019-04-16;382000;5659000;50
ndom50_32382_5660_1_nw_2019;2015-03-12;2019-04-16;382000;5660000;50
ndom50_32382_5661_1_nw_2019;2015-03-12;2019-04-16;382000;5661000;50
ndom50_32382_5662_1_nw_2019;2017-03-27;2019-04-16;382000;5662000;50
ndom50_32382_5663_1_nw_2019;2017-03-27;2019-04-16;382000;5663000;50
ndom50_32382_5664_1_nw_2019;2017-03-27;2019-04-16;382000;5664000;50
ndom50_32382_5665_1_nw_2019;2017-03-27;2019-04-16;382000;5665000;50
ndom50_32382_5666_1_nw_2019;2017-03-27;2019-04-16;382000;5666000;50
ndom50_32382_5667_1_nw_2019;2017-03-27;2019-04-16;382000;5667000;50
ndom50_32382_5668_1_nw_2019;2017-03-27;2019-04-16;382000;5668000;50
ndom50_32382_5669_1_nw_2019;2017-03-27;2019-04-16;382000;5669000;50
ndom50_32382_5670_1_nw_2019;2017-03-27;2019-04-16;382000;5670000;50
ndom50_32382_5671_1_nw_2019;2017-03-27;2019-04-16;382000;5671000;50
ndom50_32382_5672_1_nw_2019;2017-03-27;2019-04-16;382000;5672000;50
ndom50_32382_5673_1_nw_2019;2017-03-27;2019-04-16;382000;5673000;50
ndom50_32382_5674_1_nw_2019;2017-03-27;2019-04-16;382000;5674000;50
ndom50_32382_5675_1_nw_2019;2017-03-27;2019-04-16;382000;5675000;50
ndom50_32382_5676_1_nw_2019;2017-03-27;2019-04-16;382000;5676000;50
ndom50_32382_5677_1_nw_2019;2017-03-27;2019-04-16;382000;5677000;50
ndom50_32382_5678_1_nw_2018;2018-03-10;2018-06-29;382000;5678000;50
ndom50_32382_5679_1_nw_2018;2018-03-10;2018-06-29;382000;5679000;50
ndom50_32382_5680_1_nw_2018;2018-03-10;2018-06-29;382000;5680000;50
ndom50_32382_5681_1_nw_2018;2018-02-18;2018-06-29;382000;5681000;50
ndom50_32382_5682_1_nw_2018;2018-02-18;2018-06-29;382000;5682000;50
ndom50_32382_5683_1_nw_2018;2018-02-18;2018-06-29;382000;5683000;50
ndom50_32382_5684_1_nw_2018;2018-02-18;2018-06-29;382000;5684000;50
ndom50_32382_5685_1_nw_2018;2018-02-18;2018-06-29;382000;5685000;50
ndom50_32382_5686_1_nw_2018;2018-02-18;2018-08-06;382000;5686000;50
ndom50_32382_5687_1_nw_2018;2018-02-18;2018-08-06;382000;5687000;50
ndom50_32382_5688_1_nw_2018;2018-02-18;2018-08-06;382000;5688000;50
ndom50_32382_5689_1_nw_2018;2018-02-18;2018-08-06;382000;5689000;50
ndom50_32382_5690_1_nw_2018;2018-02-18;2018-08-06;382000;5690000;50
ndom50_32382_5691_1_nw_2018;2018-02-17;2018-08-06;382000;5691000;50
ndom50_32382_5692_1_nw_2018;2018-02-17;2018-08-06;382000;5692000;50
ndom50_32382_5693_1_nw_2018;2018-02-17;2018-08-06;382000;5693000;50
ndom50_32382_5694_1_nw_2018;2018-02-17;2018-08-06;382000;5694000;50
ndom50_32382_5695_1_nw_2018;2018-02-17;2018-08-06;382000;5695000;50
ndom50_32382_5696_1_nw_2018;2018-02-17;2018-08-06;382000;5696000;50
ndom50_32382_5697_1_nw_2018;2018-02-17;2018-08-06;382000;5697000;50
ndom50_32382_5698_1_nw_2018;2018-02-17;2018-08-06;382000;5698000;50
ndom50_32382_5699_1_nw_2018;2018-02-17;2018-08-06;382000;5699000;50
ndom50_32382_5700_1_nw_2018;2018-02-16;2018-08-06;382000;5700000;50
ndom50_32382_5701_1_nw_2018;2018-02-16;2018-08-06;382000;5701000;50
ndom50_32382_5702_1_nw_2018;2018-02-16;2018-08-06;382000;5702000;50
ndom50_32382_5703_1_nw_2018;2018-02-16;2018-08-06;382000;5703000;50
ndom50_32382_5704_1_nw_2018;2018-02-14;2018-08-06;382000;5704000;50
ndom50_32382_5705_1_nw_2018;2018-02-14;2018-08-06;382000;5705000;50
ndom50_32382_5706_1_nw_2018;2018-02-14;2018-08-06;382000;5706000;50
ndom50_32382_5707_1_nw_2018;2018-02-14;2018-08-06;382000;5707000;50
ndom50_32382_5708_1_nw_2018;2018-02-14;2018-08-06;382000;5708000;50
ndom50_32382_5709_1_nw_2018;2018-02-14;2018-08-06;382000;5709000;50
ndom50_32382_5710_1_nw_2018;2018-02-14;2018-08-06;382000;5710000;50
ndom50_32382_5711_1_nw_2018;2018-02-14;2018-08-06;382000;5711000;50
ndom50_32382_5712_1_nw_2018;2018-02-14;2018-08-06;382000;5712000;50
ndom50_32382_5713_1_nw_2018;2018-02-14;2018-08-06;382000;5713000;50
ndom50_32382_5714_1_nw_2018;2013-12-21;2018-08-06;382000;5714000;50
ndom50_32382_5715_1_nw_2018;2013-12-21;2018-08-06;382000;5715000;50
ndom50_32382_5716_1_nw_2018;2013-12-21;2018-07-27;382000;5716000;50
ndom50_32382_5717_1_nw_2018;2013-12-21;2018-07-27;382000;5717000;50
ndom50_32382_5718_1_nw_2018;2013-12-21;2018-07-27;382000;5718000;50
ndom50_32382_5719_1_nw_2018;2013-12-20;2018-07-27;382000;5719000;50
ndom50_32382_5720_1_nw_2018;2013-12-20;2018-07-27;382000;5720000;50
ndom50_32382_5721_1_nw_2018;2013-12-20;2018-07-27;382000;5721000;50
ndom50_32382_5722_1_nw_2018;2013-12-20;2018-07-27;382000;5722000;50
ndom50_32382_5723_1_nw_2018;2013-12-20;2018-07-27;382000;5723000;50
ndom50_32382_5724_1_nw_2018;2013-12-17;2018-07-27;382000;5724000;50
ndom50_32382_5725_1_nw_2018;2013-12-17;2018-07-27;382000;5725000;50
ndom50_32382_5726_1_nw_2018;2013-12-17;2018-07-27;382000;5726000;50
ndom50_32382_5727_1_nw_2018;2013-12-17;2018-07-27;382000;5727000;50
ndom50_32382_5728_1_nw_2018;2013-12-17;2018-07-01;382000;5728000;50
ndom50_32382_5729_1_nw_2018;2013-12-13;2018-07-01;382000;5729000;50
ndom50_32382_5730_1_nw_2018;2013-12-13;2018-07-01;382000;5730000;50
ndom50_32382_5731_1_nw_2018;2013-12-13;2018-07-01;382000;5731000;50
ndom50_32382_5732_1_nw_2018;2013-12-13;2018-07-01;382000;5732000;50
ndom50_32382_5733_1_nw_2018;2013-12-03;2018-07-01;382000;5733000;50
ndom50_32382_5734_1_nw_2018;2013-12-03;2018-07-01;382000;5734000;50
ndom50_32382_5735_1_nw_2018;2013-12-03;2018-07-01;382000;5735000;50
ndom50_32382_5736_1_nw_2018;2018-12-04;2018-07-01;382000;5736000;50
ndom50_32382_5737_1_nw_2018;2018-12-04;2018-07-01;382000;5737000;50
ndom50_32382_5738_1_nw_2018;2018-12-04;2018-04-07;382000;5738000;50
ndom50_32382_5739_1_nw_2018;2018-12-04;2018-04-07;382000;5739000;50
ndom50_32382_5740_1_nw_2018;2018-12-04;2018-04-07;382000;5740000;50
ndom50_32382_5741_1_nw_2018;2018-12-04;2018-04-07;382000;5741000;50
ndom50_32382_5742_1_nw_2018;2018-12-04;2018-04-07;382000;5742000;50
ndom50_32382_5743_1_nw_2018;2018-12-04;2018-04-07;382000;5743000;50
ndom50_32382_5744_1_nw_2018;2018-12-04;2018-04-07;382000;5744000;50
ndom50_32382_5745_1_nw_2018;2018-12-04;2018-04-07;382000;5745000;50
ndom50_32382_5746_1_nw_2018;2018-12-04;2018-03-19;382000;5746000;50
ndom50_32382_5747_1_nw_2018;2018-12-04;2018-03-19;382000;5747000;50
ndom50_32382_5748_1_nw_2018;2018-12-05;2018-03-19;382000;5748000;50
ndom50_32382_5749_1_nw_2018;2018-12-05;2018-03-19;382000;5749000;50
ndom50_32382_5750_1_nw_2018;2018-12-05;2018-03-19;382000;5750000;50
ndom50_32382_5751_1_nw_2018;2018-12-05;2018-03-19;382000;5751000;50
ndom50_32382_5752_1_nw_2018;2018-12-05;2018-03-15;382000;5752000;50
ndom50_32382_5753_1_nw_2018;2018-12-05;2018-03-15;382000;5753000;50
ndom50_32382_5754_1_nw_2018;2018-12-05;2018-03-15;382000;5754000;50
ndom50_32382_5755_1_nw_2018;2018-12-05;2018-03-15;382000;5755000;50
ndom50_32382_5756_1_nw_2018;2018-12-05;2018-03-15;382000;5756000;50
ndom50_32382_5757_1_nw_2018;2018-12-05;2018-03-15;382000;5757000;50
ndom50_32382_5758_1_nw_2018;2019-01-18;2018-03-15;382000;5758000;50
ndom50_32382_5759_1_nw_2018;2019-01-18;2018-03-15;382000;5759000;50
ndom50_32382_5760_1_nw_2018;2019-01-18;2018-03-15;382000;5760000;50
ndom50_32382_5761_1_nw_2018;2019-01-18;2018-03-15;382000;5761000;50
ndom50_32382_5762_1_nw_2018;2019-01-18;2018-03-15;382000;5762000;50
ndom50_32382_5763_1_nw_2018;2019-01-18;2018-03-15;382000;5763000;50
ndom50_32382_5764_1_nw_2019;2019-01-18;2019-06-02;382000;5764000;50
ndom50_32382_5765_1_nw_2019;2019-01-19;2019-06-02;382000;5765000;50
ndom50_32382_5766_1_nw_2019;2019-02-23;2019-06-02;382000;5766000;50
ndom50_32382_5767_1_nw_2019;2019-02-18;2019-06-02;382000;5767000;50
ndom50_32382_5768_1_nw_2019;2019-02-18;2019-06-02;382000;5768000;50
ndom50_32382_5769_1_nw_2019;2019-02-18;2019-06-02;382000;5769000;50
ndom50_32382_5770_1_nw_2019;2019-02-18;2019-06-02;382000;5770000;50
ndom50_32382_5771_1_nw_2019;2019-02-18;2019-06-02;382000;5771000;50
ndom50_32382_5772_1_nw_2019;2019-02-18;2019-06-02;382000;5772000;50
ndom50_32382_5773_1_nw_2019;2019-02-18;2019-06-02;382000;5773000;50
ndom50_32382_5774_1_nw_2019;2019-02-17;2019-06-02;382000;5774000;50
ndom50_32382_5775_1_nw_2019;2019-02-23;2019-06-02;382000;5775000;50
ndom50_32382_5776_1_nw_2019;2019-02-23;2019-06-02;382000;5776000;50
ndom50_32382_5777_1_nw_2019;2019-02-28;2019-06-02;382000;5777000;50
ndom50_32382_5778_1_nw_2019;2019-02-28;2019-06-22;382000;5778000;50
ndom50_32382_5779_1_nw_2019;2019-02-28;2019-06-22;382000;5779000;50
ndom50_32382_5780_1_nw_2019;2019-02-17;2019-06-22;382000;5780000;50
ndom50_32382_5781_1_nw_2019;2019-02-17;2019-06-22;382000;5781000;50
ndom50_32382_5782_1_nw_2019;2019-02-17;2019-06-22;382000;5782000;50
ndom50_32382_5783_1_nw_2019;2019-02-16;2019-06-22;382000;5783000;50
ndom50_32382_5784_1_nw_2019;2019-02-16;2019-06-17;382000;5784000;50
ndom50_32382_5785_1_nw_2019;2019-02-16;2019-06-17;382000;5785000;50
ndom50_32382_5786_1_nw_2019;2019-02-16;2019-06-17;382000;5786000;50
ndom50_32382_5787_1_nw_2019;2019-02-16;2019-06-17;382000;5787000;50
ndom50_32382_5788_1_nw_2019;2019-02-16;2019-06-17;382000;5788000;50
ndom50_32382_5789_1_nw_2019;2019-02-16;2019-06-17;382000;5789000;50
ndom50_32382_5790_1_nw_2019;2019-02-16;2019-06-17;382000;5790000;50
ndom50_32382_5791_1_nw_2019;2019-02-15;2019-06-17;382000;5791000;50
ndom50_32383_5610_1_nw_2019;2015-12-19;2019-02-26;383000;5610000;50
ndom50_32383_5611_1_nw_2019;2015-12-19;2019-02-26;383000;5611000;50
ndom50_32383_5612_1_nw_2019;2016-04-02;2019-02-25;383000;5612000;50
ndom50_32383_5613_1_nw_2019;2016-04-02;2019-02-25;383000;5613000;50
ndom50_32383_5614_1_nw_2019;2016-04-02;2019-02-25;383000;5614000;50
ndom50_32383_5615_1_nw_2019;2016-04-09;2019-02-25;383000;5615000;50
ndom50_32383_5616_1_nw_2019;2016-04-09;2019-02-25;383000;5616000;50
ndom50_32383_5617_1_nw_2019;2016-04-09;2019-02-25;383000;5617000;50
ndom50_32383_5618_1_nw_2019;2016-04-09;2019-02-25;383000;5618000;50
ndom50_32383_5619_1_nw_2019;2016-04-09;2019-02-25;383000;5619000;50
ndom50_32383_5620_1_nw_2019;2016-04-09;2019-02-23;383000;5620000;50
ndom50_32383_5621_1_nw_2019;2016-04-09;2019-02-23;383000;5621000;50
ndom50_32383_5622_1_nw_2019;2016-04-02;2019-02-23;383000;5622000;50
ndom50_32383_5623_1_nw_2019;2016-04-02;2019-02-23;383000;5623000;50
ndom50_32383_5624_1_nw_2019;2016-04-02;2019-02-23;383000;5624000;50
ndom50_32383_5625_1_nw_2019;2016-04-02;2019-02-23;383000;5625000;50
ndom50_32383_5626_1_nw_2019;2016-04-02;2019-02-23;383000;5626000;50
ndom50_32383_5627_1_nw_2019;2016-04-02;2019-02-23;383000;5627000;50
